"CPU Time Used","Estimated Training Performance","Wallclock Time","Incumbent ID","Automatic Configurator (CPU) Time","Configuration..."
0.000000, 2147483648.000000, 0.000713, 1, 0.000713, batch_size='256',data_dir=''./dataset'',device=''cuda'',dropout_rate='0.1',global_avg_pooling='False',kernel_size='3',learning_rate_init='0.12557582875596077',n_conv_0='94',n_conv_layers='3',n_fc_layers='2',optimizer=''Adam'',random_horizontal_flip='True',random_rotation='True',seed='30',use_BN='False',weight_decay='3.200225585183176e-05',n_conv_1='52',n_conv_2='139',n_fc_0='963',n_fc_1='1855'
306.050426, 0.900000, 306.057516, 1, 0.007091, batch_size='256',data_dir=''./dataset'',device=''cuda'',dropout_rate='0.1',global_avg_pooling='False',kernel_size='3',learning_rate_init='0.12557582875596077',n_conv_0='94',n_conv_layers='3',n_fc_layers='2',optimizer=''Adam'',random_horizontal_flip='True',random_rotation='True',seed='30',use_BN='False',weight_decay='3.200225585183176e-05',n_conv_1='52',n_conv_2='139',n_fc_0='963',n_fc_1='1855'
576.219995, 0.212900, 576.233778, 2, 0.013783, batch_size='512',data_dir=''./dataset'',device=''cuda'',dropout_rate='0.2',global_avg_pooling='False',kernel_size='5',learning_rate_init='0.06427729598582951',n_conv_0='46',n_conv_layers='3',n_fc_layers='1',optimizer=''Adam'',random_horizontal_flip='False',random_rotation='True',seed='30',use_BN='True',weight_decay='0.0012222827829624647',n_conv_1='8',n_conv_2='149',n_fc_0='690'
843.447544, 0.130000, 843.468284, 3, 0.020741, batch_size='256',data_dir=''./dataset'',device=''cuda'',dropout_rate='0.2',global_avg_pooling='False',kernel_size='3',learning_rate_init='0.08247993916240813',n_conv_0='28',n_conv_layers='2',n_fc_layers='1',optimizer=''SGD'',random_horizontal_flip='False',random_rotation='True',seed='30',use_BN='True',weight_decay='0.00015058318478226862',n_conv_1='30',n_fc_0='1887'
3636.447122, 0.090600, 3636.503612, 4, 0.056490, batch_size='64',data_dir=''./dataset'',device=''cuda'',dropout_rate='0.4',global_avg_pooling='True',kernel_size='3',learning_rate_init='0.006405231926294202',n_conv_0='81',n_conv_layers='3',n_fc_layers='0',optimizer=''SGD'',random_horizontal_flip='True',random_rotation='False',seed='30',use_BN='True',weight_decay='0.00020892742732170854',n_conv_1='238',n_conv_2='36'
17034.025923, 0.086200, 17041.450742, 5, 7.424819, batch_size='64',data_dir=''./dataset'',device=''cuda'',dropout_rate='0.4',global_avg_pooling='True',kernel_size='5',learning_rate_init='0.004669395523385618',n_conv_0='214',n_conv_layers='3',n_fc_layers='2',optimizer=''SGD'',random_horizontal_flip='True',random_rotation='False',seed='30',use_BN='True',weight_decay='0.0005156028735664819',n_conv_1='230',n_conv_2='157',n_fc_0='1224',n_fc_1='860'
19592.903718, 0.074200, 19605.466167, 6, 12.562449, batch_size='64',data_dir=''./dataset'',device=''cuda'',dropout_rate='0.4',global_avg_pooling='True',kernel_size='5',learning_rate_init='0.0038556155267625643',n_conv_0='214',n_conv_layers='3',n_fc_layers='1',optimizer=''SGD'',random_horizontal_flip='True',random_rotation='False',seed='30',use_BN='True',weight_decay='0.0005156028735664819',n_conv_1='234',n_conv_2='145',n_fc_0='1224'
